授权公告号,申请号,法律状态公告日,法律状态,法律状态信息
100426327,200610057925.5,2008.10.15,授权,授权
100426329,200410066277.0,2008.10.15,授权,授权
100426331,200610132416.4,2008.10.15,授权,授权
100426333,200610130417.5,2008.10.15,授权,授权
100426335,02105787.7,2008.10.15,授权,授权
100426337,200510074240.7,2008.10.15,授权,授权
100426339,200380100016.X,2008.10.15,授权,授权
100426341,200480038915.6,2008.10.15,授权,授权
100426343,200510103104.6,2008.10.15,授权,授权
100426345,03108231.9,2008.10.15,授权,授权
100426347,200480042445.0,2008.10.15,授权,授权
100426349,200510071769.3,2008.10.15,授权,授权
100426351,200510082336.8,2008.10.15,授权,授权
100426353,200580000101.8,2008.10.15,授权,授权
100426355,200610094040.2,2008.10.15,授权,授权
100426357,03146723.7,2008.10.15,授权,授权
100426359,200580008962.0,2008.10.15,授权,授权
100426361,200580001989.7,2008.10.15,授权,授权
100426363,200610110769.4,2008.10.15,授权,授权
100426365,02826265.4,2008.10.15,授权,授权
100426367,200410102252.1,2008.10.15,授权,授权
100426369,200510076766.9,2008.10.15,授权,授权
100426371,200510130580.7,2008.10.15,授权,授权
100426373,200610093664.2,2008.10.15,授权,授权
100426375,200410026492.8,2008.10.15,授权,授权
100426377,200510011285.X,2008.10.15,授权,授权
100426379,200510089148.8,2008.10.15,授权,授权
100426381,200610076427.5,2008.10.15,授权,授权
100426383,01813275.8,2008.10.15,授权,授权
100426385,200510064112.4,2008.10.15,授权,授权
100426387,200610067898.X,2008.10.15,授权,授权
100426389,200410103899.6,2008.10.15,授权,授权
100426391,02800442.6,2008.10.15,授权,授权
100426393,200510009023.X,2008.10.15,授权,授权
100426395,200510033734.0,2008.10.15,授权,授权
100426397,00811859.0,2008.10.15,授权,授权
100426399,200480019633.1,2008.10.15,授权,授权
100426401,200410043477.4,2008.10.15,授权,授权
100426403,200510069665.9,2008.10.15,授权,授权
100426405,01818196.1,2008.10.15,授权,授权
100426407,200410083598.1,2008.10.15,授权,授权
100426409,200510081420.8,2008.10.15,授权,授权
100426411,200610080666.8,2008.10.15,授权,授权
100426413,200410037171.8,2008.10.15,授权,授权
100426415,200510084750.2,2008.10.15,授权,授权
100426417,200410047679.6,2008.10.15,授权,授权
100426419,200410071252.X,2008.10.15,授权,授权
100426421,200410084518.4,2008.10.15,授权,授权
100426423,200480011583.2,2008.10.15,授权,授权
100426425,200410093325.5,2008.10.15,授权,授权
100426427,200610039508.8,2008.10.15,授权,授权
100426429,03138272.X,2008.10.15,授权,授权
100426431,200410092501.3,2008.10.15,授权,授权
100426433,200410092503.2,2008.10.15,授权,授权
100426435,200410092505.1,2008.10.15,授权,授权
100426437,200510116204.2,2008.10.15,授权,授权
100426439,200410085041.1,2008.10.15,授权,授权
100426441,200410027020.4,2008.10.15,授权,授权
100426443,200410082060.9,2008.10.15,授权,授权
100426445,200410030891.1,2008.10.15,授权,授权
100426447,200510077123.6,2008.10.15,授权,授权
100426449,200380106355.9,2008.10.15,授权,授权
100426451,200410091830.6,2008.10.15,授权,授权
100426453,200510069717.2,2008.10.15,授权,授权
100426455,200610065956.5,2008.10.15,授权,授权
100426457,200610092371.2,2008.10.15,授权,授权
100426459,03801108.5,2008.10.15,授权,授权
100426461,200410102204.2,2008.10.15,授权,授权
100426463,200510006800.5,2008.10.15,授权,授权
100426465,200480015254.5,2008.10.15,授权,授权
100426467,200610058007.4,2008.10.15,授权,授权
100426469,02151892.0,2008.10.15,授权,授权
100426471,200510085447.4,2008.10.15,授权,授权
100426473,03825348.8,2008.10.15,授权,授权
100426475,200510087306.6,2008.10.15,授权,授权
100426477,03826962.7,2008.10.15,授权,授权
100426479,200510098141.2,2008.10.15,授权,授权
100426481,200610067627.4,2008.10.15,授权,授权
100426483,200510030381.9,2008.10.15,授权,授权
100426485,200480032167.0,2008.10.15,授权,授权
100426487,200510110605.7,2008.10.15,授权,授权
100426489,200610110604.7,2008.10.15,授权,授权
100426491,200610109001.5,2008.10.15,授权,授权
100426493,01817394.2,2008.10.15,授权,授权
100426495,200510035530.0,2008.10.15,授权,授权
100426497,200510075943.1,2008.10.15,授权,授权
100426499,200510109524.5,2008.10.15,授权,授权
100426501,200610001667.9,2008.10.15,授权,授权
100426503,03145395.3,2008.10.15,授权,授权
100426505,200610152884.8,2008.10.15,授权,授权
100426507,200510118896.4,2008.10.15,授权,授权
100426509,200510113646.1,2008.10.15,授权,授权
100426511,200410053292.1,2008.10.15,授权,授权
100426513,200510009599.6,2008.10.15,授权,授权
100426515,200510115664.3,2008.10.15,授权,授权
100426517,200410102556.8,2008.10.15,授权,授权
100426519,200510129188.0,2008.10.15,授权,授权
100426521,200610141674.9,2008.10.15,授权,授权
100426523,200610032430.7,2008.10.15,授权,授权
100426525,200410077046.X,2008.10.15,授权,授权
100426527,03158436.5,2008.10.15,授权,授权
100426529,200510125934.9,2008.10.15,授权,授权
100426531,02828859.9,2008.10.15,授权,授权
100426533,200480024968.2,2008.10.15,授权,授权
100426535,200710089300.1,2008.10.15,授权,授权
100426537,200410076831.3,2008.10.15,授权,授权
100426539,200480021873.5,2008.10.15,授权,授权
100426541,200510087781.3,2008.10.15,授权,授权
100426543,200510108211.8,2008.10.15,授权,授权
100426545,200610100314.4,2008.10.15,授权,授权
100426547,200410027069.X,2008.10.15,授权,授权
100426549,03143058.9,2008.10.15,授权,授权
100426551,200410058245.6,2008.10.15,授权,授权
100426553,200610004229.8,2008.10.15,授权,授权
100426555,200510065942.9,2008.10.15,授权,授权
100426557,03126422.0,2008.10.15,授权,授权
100426559,200480005524.4,2008.10.15,授权,授权
100426561,200480015502.6,2008.10.15,授权,授权
100426563,200610151792.8,2008.10.15,授权,授权
100426565,200610031706.X,2008.10.15,授权,授权
100426567,02126435.X,2008.10.15,授权,授权
100426569,200610012197.6,2008.10.15,授权,授权
100426571,02147924.0,2008.10.15,授权,授权
100426573,200480017995.7,2008.10.15,授权,授权
100426575,03827061.7,2008.10.15,授权,授权
100426577,200610017269.6,2008.10.15,授权,授权
100426579,200580006126.9,2008.10.15,授权,授权
100426581,00811793.4,2008.10.15,授权,授权
100426583,200510054899.6,2008.10.15,授权,授权
100426585,200410063632.9,2008.10.15,授权,授权
100426587,200610088319.X,2008.10.15,授权,授权
100426589,200410104476.6,2008.10.15,授权,授权
100426591,200510007831.2,2008.10.15,授权,授权
100426593,200480019876.5,2008.10.15,授权,授权
100426595,200410037857.7,2008.10.15,授权,授权
100426597,200410007948.6,2008.10.15,授权,授权
100426599,200510032811.0,2008.10.15,授权,授权
100426601,200510050502.6,2008.10.15,授权,授权
100426603,200480025057.1,2008.10.15,授权,授权
100426605,200610036065.7,2008.10.15,授权,授权
100426607,200510073984.7,2008.10.15,授权,授权
100426609,200610077820.6,2008.10.15,授权,授权
100426611,200510049366.9,2008.10.15,授权,授权
100426613,200510038539.7,2008.10.15,授权,授权
100426615,200410070673.0,2008.10.15,授权,授权
100426617,200410098209.2,2008.10.15,授权,授权
100426619,200410091926.2,2008.10.15,授权,授权
100426621,200510038583.8,2008.10.15,授权,授权
100426623,200610072135.4,2008.10.15,授权,授权
100426625,03178626.X,2008.10.15,授权,授权
100426627,02160053.8,2008.10.15,授权,授权
100426629,200410093696.3,2008.10.15,授权,授权
100426631,200610010477.3,2008.10.15,授权,授权
100426633,200510075483.2,2008.10.15,授权,授权
100426635,02139997.2,2008.10.15,授权,授权
100426637,02139527.6,2008.10.15,授权,授权
100426639,200480013712.1,2008.10.15,授权,授权
100426641,02147984.4,2008.10.15,授权,授权
100426643,200610145255.2,2008.10.15,授权,授权
100426645,200410004289.0,2008.10.15,授权,授权
100426647,200510079512.2,2008.10.15,授权,授权
100426649,200410084977.2,2008.10.15,授权,授权
100426651,200480000223.2,2008.10.15,授权,授权
100426653,200410054534.9,2008.10.15,授权,授权
100426655,200610097470.X,2008.10.15,授权,授权
100426657,200610066554.7,2008.10.15,授权,授权
100426659,03806138.4,2008.10.15,授权,授权
100426661,200510130296.X,2008.10.15,授权,授权
100426663,200610058586.2,2008.10.15,授权,授权
100426665,01802680.X,2008.10.15,授权,授权
100426667,200410080390.4,2008.10.15,授权,授权
100426669,200410083428.3,2008.10.15,授权,授权
100426671,02129837.8,2008.10.15,授权,授权
100426673,99814505.X,2008.10.15,授权,授权
100426675,200510097133.6,2008.10.15,授权,授权
100426677,03802307.5,2008.10.15,授权,授权
100426679,200410016719.0,2008.10.15,授权,授权
100426681,02812844.3,2008.10.15,授权,授权
100426683,200510012228.3,2008.10.15,授权,授权
100426685,200410094864.0,2008.10.15,授权,授权
100426687,200510026341.7,2008.10.15,授权,授权
100426689,200410041712.4,2008.10.15,授权,授权
100426691,03813146.3,2008.10.15,授权,授权
100426693,200410065767.9,2008.10.15,授权,授权
100426695,02810736.5,2008.10.15,授权,授权
100426697,200510033086.9,2008.10.15,授权,授权
100426699,02822279.2,2008.10.15,授权,授权
100426701,200410041700.1,2008.10.15,授权,授权
100426703,200510024636.0,2008.10.15,授权,授权
100426705,02120974.X,2008.10.15,授权,授权
100426707,02124470.7,2008.10.15,授权,授权
100426709,03105053.0,2008.10.15,授权,授权
100426711,03131037.0,2008.10.15,授权,授权
100426713,03121599.8,2008.10.15,授权,授权
100426715,200610033065.1,2008.10.15,授权,授权
100426717,99814439.8,2008.10.15,授权,授权
100426719,200410104049.8,2008.10.15,授权,授权
100426721,200410080192.8,2008.10.15,授权,授权
100426723,200610000351.8,2008.10.15,授权,授权
100426725,200410044313.3,2008.10.15,授权,授权
100426727,200310104200.3,2008.10.15,授权,授权
100426729,200510118226.2,2008.10.15,授权,授权
100426731,200610110993.3,2008.10.15,授权,授权
100426733,02145958.4,2008.10.15,授权,授权
100426735,200310103119.3,2008.10.15,授权,授权
100426737,200410088720.4,2008.10.15,授权,授权
100426739,200510033693.5,2008.10.15,授权,授权
100426741,200510036612.7,2008.10.15,授权,授权
100426743,200510103244.3,2008.10.15,授权,授权
100426745,200510120602.1,2008.10.15,授权,授权
100426747,200510135324.7,2008.10.15,授权,授权
100426749,200610002739.1,2008.10.15,授权,授权
100426751,200610060463.2,2008.10.15,授权,授权
100426753,200610078504.0,2008.10.15,授权,授权
100426755,200610123519.4,2008.10.15,授权,授权
100426757,200610141189.1,2008.10.15,授权,授权
100426759,200510002993.7,2008.10.15,授权,授权
100426761,200510056484.2,2008.10.15,授权,授权
100426763,200610065065.X,2008.10.15,授权,授权
100426765,200610104436.0,2008.10.15,授权,授权
100426767,200410082363.0,2008.10.15,授权,授权
100426769,200410101307.7,2008.10.15,授权,授权
100426771,200510068322.0,2008.10.15,授权,授权
100426773,200510103908.6,2008.10.15,授权,授权
100426775,200610056808.7,2008.10.15,授权,授权
100426777,200610142723.0,2008.10.15,授权,授权
100426779,01141513.4,2008.10.15,授权,授权
100426781,01820184.9,2008.10.15,授权,授权
100426783,200410009421.7,2008.10.15,授权,授权
100426785,200410049877.6,2008.10.15,授权,授权
100426787,200410058550.5,2008.10.15,授权,授权
100426789,200410080497.9,2008.10.15,授权,授权
100426791,200510005184.1,2008.10.15,授权,授权
100426793,200510087200.6,2008.10.15,授权,授权
100426795,200510112645.5,2008.10.15,授权,授权
100426797,200510135122.2,2008.10.15,授权,授权
100426799,200610034252.1,2008.10.15,授权,授权
100426801,200610099462.9,2008.10.15,授权,授权
100426803,200510085286.9,2008.10.15,授权,授权
100426805,200410044315.2,2008.10.15,授权,授权
100426807,00816142.9,2008.10.15,授权,授权
100426809,02136650.0,2008.10.15,授权,授权
100426811,200310112366.X,2008.10.15,授权,授权
100426813,02136545.8,2008.10.15,授权,授权
100426815,02811005.6,2008.10.15,授权,授权
100426817,200610146665.9,2008.10.15,授权,授权
100426819,03103794.1,2008.10.15,授权,授权
100426821,01821069.4,2008.10.15,授权,授权
100426823,03139933.9,2008.10.15,授权,授权
100426825,200410026663.7,2008.10.15,授权,授权
100426827,200510080485.0,2008.10.15,授权,授权
100426829,200610100641.X,2008.10.15,授权,授权
100426831,200610153752.7,2008.10.15,授权,授权
100426833,200610084460.2,2008.10.15,授权,授权
100426835,200410006623.6,2008.10.15,授权,授权
100426837,200510084359.2,2008.10.15,授权,授权
100426839,200510123258.1,2008.10.15,授权,授权
100426841,200610075401.9,2008.10.15,授权,授权
100426843,200610075402.3,2008.10.15,授权,授权
100426845,200610078288.X,2008.10.15,授权,授权
100426847,00807392.9,2008.10.15,授权,授权
100426849,200610000540.5,2008.10.15,授权,授权
100426851,200510043938.2,2008.10.15,授权,授权
100426853,200410098316.5,2008.10.15,授权,授权
100426855,200510063402.7,2008.10.15,授权,授权
100426857,99108096.3,2008.10.15,授权,授权
100426859,01112012.6,2008.10.15,授权,授权
100426861,02822410.8,2008.10.15,授权,授权
100426863,200610080862.5,2008.10.15,授权,授权
100426865,200410018172.8,2008.10.15,授权,授权
100426867,200610013346.0,2008.10.15,授权,授权
100426869,200510002494.8,2008.10.15,授权,授权
100426871,03801321.5,2008.10.15,授权,授权
100426873,99813979.3,2008.10.15,授权,授权
100426875,01116566.9,2008.10.15,授权,授权
100426877,01142668.3,2008.10.15,授权,授权
100426879,200510089858.0,2008.10.15,授权,授权
100426881,200510007547.5,2008.10.15,授权,授权
100426883,200510080660.6,2008.10.15,授权,授权
100426885,200610034085.0,2008.10.15,授权,授权
100426887,200610057097.5,2008.10.15,授权,授权
100426889,200610103323.9,2008.10.15,授权,授权
100426891,200610104385.1,2008.10.15,授权,授权
100426893,200410030516.7,2008.10.15,授权,授权
100426895,200610127201.3,2008.10.15,授权,授权
100426897,200410039807.2,2008.10.15,授权,授权
100426899,200510077697.3,2008.10.15,授权,授权
100426901,99814425.8,2008.10.15,授权,授权
100426903,02145963.0,2008.10.15,授权,授权
100426905,03122083.5,2008.10.15,授权,授权
100426907,200410027628.7,2008.10.15,授权,授权
100426909,200480009716.2,2008.10.15,授权,授权
100426911,200610090391.6,2008.10.15,授权,授权
100426913,200510053653.7,2008.10.15,授权,授权
100426915,200410009130.8,2008.10.15,授权,授权
100426917,200410044455.X,2008.10.15,授权,授权
100426919,200410051691.4,2008.10.15,授权,授权
100426921,200410079016.2,2008.10.15,授权,授权
100426923,200510000190.8,2008.10.15,授权,授权
100426925,200510037007.1,2008.10.15,授权,授权
100426927,200510079975.9,2008.10.15,授权,授权
100426929,200610000315.1,2008.10.15,授权,授权
100426931,200610011852.6,2008.10.15,授权,授权
100426933,200610058791.9,2008.10.15,授权,授权
100426935,200610098446.8,2008.10.15,授权,授权
100426937,200310117135.8,2008.10.15,授权,授权
100426939,200510083225.9,2008.10.15,授权,授权
100426941,200410080680.9,2008.10.15,授权,授权
100426943,200410056240.X,2008.10.15,授权,授权
100426945,200510034751.6,2008.10.22,授权,授权
100426947,200610057792.1,2008.10.22,授权,授权
100426949,200510022115.1,2008.10.22,授权,授权
100426951,200610051750.7,2008.10.22,授权,授权
100426953,200610052061.8,2008.10.22,授权,授权
100426955,200410019940.1,2008.10.22,授权,授权
100426957,200610010539.0,2008.10.22,授权,授权
100426959,200610098408.2,2008.10.22,授权,授权
100426961,200610037452.2,2008.10.22,授权,授权
100426963,200510012204.8,2008.10.22,授权,授权
100426965,200610123738.2,2008.10.22,授权,授权
100426967,200410066527.0,2008.10.22,授权,授权
100426969,200510094690.2,2008.10.22,授权,授权
100426971,200610161387.4,2008.10.22,授权,授权
100426973,200610039828.3,2008.10.22,授权,授权
100426975,200510012509.9,2008.10.22,授权,授权
100426977,200710065260.7,2008.10.22,授权,授权
100426979,02144767.5,2008.10.22,授权,授权
100426981,02829843.8,2008.10.22,授权,授权
100426983,200610106797.9,2008.10.22,授权,授权
100426985,200610076570.4,2008.10.22,授权,授权
100426987,200410067846.3,2008.10.22,授权,授权
100426989,02828307.4,2008.10.22,授权,授权
100426991,200510018080.4,2008.10.22,授权,授权
100426993,200610012892.2,2008.10.22,授权,授权
100426995,200610068714.1,2008.10.22,授权,授权
100426997,200410040377.6,2008.10.22,授权,授权
100426999,200510107298.7,2008.10.22,授权,授权
100427001,200410082326.X,2008.10.22,授权,授权
100427003,200610045791.5,2008.10.22,授权,授权
100427005,200410095601.1,2008.10.22,授权,授权
100427007,200480011432.7,2008.10.22,授权,授权
100427009,02824974.7,2008.10.22,授权,授权
100427011,200510085113.7,2008.10.22,授权,授权
100427013,03818769.8,2008.10.22,授权,授权
100427015,200710100759.7,2008.10.22,授权,授权
100427017,200410075786.X,2008.10.22,授权,授权
100427019,200510009168.X,2008.10.22,授权,授权
100427021,200610043965.4,2008.10.22,授权,授权
100427023,200510075932.3,2008.10.22,授权,授权
100427025,200610046513.1,2008.10.22,授权,授权
100427027,03809324.3,2008.10.22,授权,授权
100427029,200510134036.X,2008.10.22,授权,授权
100427031,200610007968.2,2008.10.22,授权,授权
100427033,200410046558.X,2008.10.22,授权,授权
100427035,200510098735.3,2008.10.22,授权,授权
100427037,200480003580.4,2008.10.22,授权,授权
100427039,200610095015.6,2008.10.22,授权,授权
100427041,200610088285.4,2008.10.22,授权,授权
100427043,200410042660.2,2008.10.22,授权,授权
100427045,200610054134.7,2008.10.22,授权,授权
100427047,200310111300.9,2008.10.22,授权,授权
100427049,200380108881.9,2008.10.22,授权,授权
100427051,200480000684.X,2008.10.22,授权,授权
100427053,200480007245.1,2008.10.22,授权,授权
100427055,200380100101.6,2008.10.22,授权,授权
100427057,200610088162.0,2008.10.22,授权,授权
100427059,200410104604.7,2008.10.22,授权,授权
100427061,200480012831.5,2008.10.22,授权,授权
100427063,200510080696.4,2008.10.22,授权,授权
100427065,03111470.9,2008.10.22,授权,授权
100427067,200510036222.X,2008.10.22,授权,授权
100427069,200510063470.3,2008.10.22,授权,授权
100427071,200510072174.X,2008.10.22,授权,授权
100427073,200510072176.9,2008.10.22,授权,授权
100427075,200610077293.9,2008.10.22,授权,授权
100427077,200510003273.2,2008.10.22,授权,授权
100427079,200510101820.0,2008.10.22,授权,授权
100427081,200610014162.6,2008.10.22,授权,授权
100427083,200510012287.0,2008.10.22,授权,授权
100427085,200310105194.3,2008.10.22,授权,授权
100427087,200410043716.6,2008.10.22,授权,授权
100427089,200410038987.2,2008.10.22,授权,授权
100427091,200610114226.X,2008.10.22,授权,授权
100427093,200610047256.3,2008.10.22,授权,授权
100427095,200510134254.3,2008.10.22,授权,授权
100427097,200610097159.5,2008.10.22,授权,授权
100427099,03135878.0,2008.10.22,授权,授权
100427101,200480015096.3,2008.10.22,授权,授权
100427103,200610044865.3,2008.10.22,授权,授权
100427105,200510044363.6,2008.10.22,授权,授权
100427107,200510017356.7,2008.10.22,授权,授权
100427109,200610033752.3,2008.10.22,授权,授权
100427111,200610047722.8,2008.10.22,授权,授权
100427113,200510024615.9,2008.10.22,授权,授权
100427115,200510022706.9,2008.10.22,授权,授权
100427117,200510136847.3,2008.10.22,授权,授权
100427119,200410036516.8,2008.10.22,授权,授权
100427121,200410060518.0,2008.10.22,授权,授权
100427123,200510018880.6,2008.10.22,授权,授权
100427125,200610047652.6,2008.10.22,授权,授权
100427127,200610051220.2,2008.10.22,授权,授权
100427129,200510041628.7,2008.10.22,授权,授权
100427131,200610160787.3,2008.10.22,授权,授权
100427133,200610047653.0,2008.10.22,授权,授权
100427135,200510127302.6,2008.10.22,授权,授权
100427137,200610014371.0,2008.10.22,授权,授权
100427139,200610017336.4,2008.10.22,授权,授权
100427141,200510086531.8,2008.10.22,授权,授权
100427143,200510000345.8,2008.10.22,授权,授权
100427145,200510112403.6,2008.10.22,授权,授权
100427147,200410042842.X,2008.10.22,授权,授权
100427149,02144264.9,2008.10.22,授权,授权
100427151,200610114415.7,2008.10.22,授权,授权
100427153,200610022660.5,2008.10.22,授权,授权
100427155,200510013148.X,2008.10.22,授权,授权
100427157,03138051.4,2008.10.22,授权,授权
100427159,02129255.8,2008.10.22,授权,授权
100427161,200610070922.5,2008.10.22,授权,授权
100427163,200410032839.X,2008.10.22,授权,授权
100427165,200310101725.1,2008.10.22,授权,授权
100427167,200510052832.9,2008.10.22,授权,授权
100427169,02826337.5,2008.10.22,授权,授权
100427171,200610036607.0,2008.10.22,授权,授权
100427173,200510042542.6,2008.10.22,授权,授权
100427175,200610114487.1,2008.10.22,授权,授权
100427177,200610096732.0,2008.10.22,授权,授权
100427179,200510095344.6,2008.10.22,授权,授权
100427181,200710065637.9,2008.10.22,授权,授权
100427183,200510100980.3,2008.10.22,授权,授权
100427185,200610050151.3,2008.10.22,授权,授权
100427187,01823667.7,2008.10.22,授权,授权
100427189,200710017358.5,2008.10.22,授权,授权
100427191,200610010489.6,2008.10.22,授权,授权
100427193,200610043481.X,2008.10.22,授权,授权
100427195,200410011063.3,2008.10.22,授权,授权
100427197,200510090446.9,2008.10.22,授权,授权
100427199,200610112764.5,2008.10.22,授权,授权
100427201,200610065166.7,2008.10.22,授权,授权
100427203,200610069488.9,2008.10.22,授权,授权
100427205,200610123897.2,2008.10.22,授权,授权
100427207,200410077176.3,2008.10.22,授权,授权
100427209,200610002149.9,2008.10.22,授权,授权
100427211,200480022768.3,2008.10.22,授权,授权
100427213,200610091768.X,2008.10.22,授权,授权
100427215,200510126249.8,2008.10.22,授权,授权
100427217,200480025739.2,2008.10.22,授权,授权
100427219,200510038240.1,2008.10.22,授权,授权
100427221,200610075875.3,2008.10.22,授权,授权
100427223,200310113649.6,2008.10.22,授权,授权
100427225,200510086678.7,2008.10.22,授权,授权
100427227,200410078144.5,2008.10.22,授权,授权
100427229,200610051958.9,2008.10.22,授权,授权
100427231,200610112761.1,2008.10.22,授权,授权
100427233,200580001799.5,2008.10.22,授权,授权
100427235,200610044243.0,2008.10.22,授权,授权
100427237,200580017216.8,2008.10.22,授权,授权
100427239,200310121423.0,2008.10.22,授权,授权
100427241,200610091359.X,2008.10.22,授权,授权
100427243,200510073837.X,2008.10.22,授权,授权
100427245,200510083531.2,2008.10.22,授权,授权
100427247,200510086782.6,2008.10.22,授权,授权
100427249,200610150821.9,2008.10.22,授权,授权
100427251,200610124264.3,2008.10.22,授权,授权
100427253,200480017376.8,2008.10.22,授权,授权
100427255,03107346.8,2008.10.22,授权,授权
100427257,200410001310.1,2008.10.22,授权,授权
100427259,200410048503.2,2008.10.22,授权,授权
100427261,200610113889.X,2008.10.22,授权,授权
100427263,200710041407.9,2008.10.22,授权,授权
100427265,200610128411.4,2008.10.22,授权,授权
100427267,200410024912.9,2008.10.22,授权,授权
100427269,200610116276.1,2008.10.22,授权,授权
100427271,200510126080.6,2008.10.22,授权,授权
100427273,200610086172.0,2008.10.22,授权,授权
100427275,200710013352.0,2008.10.22,授权,授权
100427277,200510101134.3,2008.10.22,授权,授权
100427279,200480024173.1,2008.10.22,授权,授权
100427281,200510101386.6,2008.10.22,授权,授权
100427283,200480001300.6,2008.10.22,授权,授权
100427285,200410006026.3,2008.10.22,授权,授权
100427287,200610073569.6,2008.10.22,授权,授权
100427289,200410081691.9,2008.10.22,授权,授权
100427291,200510126036.5,2008.10.22,授权,授权
100427293,200510049394.0,2008.10.22,授权,授权
100427295,200410056176.5,2008.10.22,授权,授权
100427297,200510086479.6,2008.10.22,授权,授权
100427299,200610021581.2,2008.10.22,授权,授权
100427301,200510090038.3,2008.10.22,授权,授权
100427303,200510030605.6,2008.10.22,授权,授权
100427305,02824314.5,2008.10.22,授权,授权
100427307,200510110169.3,2008.10.22,授权,授权
100427309,200610071017.1,2008.10.22,授权,授权
100427311,200510022874.8,2008.10.22,授权,授权
100427313,200410045838.9,2008.10.22,授权,授权
100427315,200510120287.2,2008.10.22,授权,授权
100427317,200510091374.X,2008.10.22,授权,授权
100427319,200410100399.7,2008.10.22,授权,授权
100427321,200610020754.9,2008.10.22,授权,授权
100427323,200410070825.7,2008.10.22,授权,授权
100427325,200480003875.1,2008.10.22,授权,授权
100427327,200510106699.0,2008.10.22,授权,授权
100427329,200410062527.3,2008.10.22,授权,授权
100427331,200480041316.X,2008.10.22,授权,授权
100427333,200510031547.9,2008.10.22,授权,授权
100427335,200510032182.1,2008.10.22,授权,授权
100427337,200480003765.5,2008.10.22,授权,授权
100427339,200510051330.4,2008.10.22,授权,授权
100427341,200610155508.4,2008.10.22,授权,授权
100427343,200610077110.3,2008.10.22,授权,授权
100427345,200580033549.X,2008.10.22,授权,授权
100427347,200610114410.4,2008.10.22,授权,授权
100427349,200610054523.X,2008.10.22,授权,授权
100427351,200480022521.1,2008.10.22,授权,授权
100427353,200480011584.7,2008.10.22,授权,授权
100427355,02815306.5,2008.10.22,授权,授权
100427357,200610074500.5,2008.10.22,授权,授权
100427359,200580013560.X,2008.10.22,授权,授权
100427361,200710035023.6,2008.10.22,授权,授权
100427363,200510076058.5,2008.10.22,授权,授权
100427365,200380103185.9,2008.10.22,授权,授权
100427367,200510011633.3,2008.10.22,授权,授权
100427369,200410009891.3,2008.10.22,授权,授权
100427371,03153515.1,2008.10.22,授权,授权
100427373,200510071243.5,2008.10.22,授权,授权
100427375,200410056710.2,2008.10.22,授权,授权
100427377,200510084694.2,2008.10.22,授权,授权
100427379,03136732.1,2008.10.22,授权,授权
100427381,200510011886.0,2008.10.22,授权,授权
100427383,200610048268.8,2008.10.22,授权,授权
100427385,200510080279.X,2008.10.22,授权,授权
100427387,200510022529.4,2008.10.22,授权,授权
100427389,200510123986.2,2008.10.22,授权,授权
100427391,200610010705.7,2008.10.22,授权,授权
100427393,200610042687.0,2008.10.22,授权,授权
100427395,200610085982.4,2008.10.22,授权,授权
100427397,200610127936.6,2008.10.22,授权,授权
100427399,200610031586.3,2008.10.22,授权,授权
100427401,200610096284.4,2008.10.22,授权,授权
100427403,200610026710.7,2008.10.22,授权,授权
100427405,200610103722.5,2008.10.22,授权,授权
100427407,200610097148.7,2008.10.22,授权,授权
100427409,200510028853.7,2008.10.22,授权,授权
100427411,200480037764.2,2008.10.22,授权,授权
100427413,200610037812.9,2008.10.22,授权,授权
100427415,200510115345.2,2008.10.22,授权,授权
100427417,200610037632.0,2008.10.22,授权,授权
100427419,200380108211.7,2008.10.22,授权,授权
100427421,200610046056.6,2008.10.22,授权,授权
100427423,200410051125.3,2008.10.22,授权,授权
100427425,200510038160.6,2008.10.22,授权,授权
100427427,200710073239.1,2008.10.22,授权,授权
100427429,200610144117.2,2008.10.22,授权,授权
100427431,200510032658.1,2008.10.22,授权,授权
100427433,200380102605.1,2008.10.22,授权,授权
100427435,200610011551.3,2008.10.22,授权,授权
100427437,01818069.8,2008.10.22,授权,授权
100427439,200710100757.8,2008.10.22,授权,授权
100427441,01810469.X,2008.10.22,授权,授权
100427443,200510136860.9,2008.10.22,授权,授权
100427445,200480007997.8,2008.10.22,授权,授权
100427447,200410072347.3,2008.10.22,授权,授权
100427449,03819207.1,2008.10.22,授权,授权
100427451,200610029712.1,2008.10.22,授权,授权
100427453,200610155596.8,2008.10.22,授权,授权
100427455,200480018512.5,2008.10.22,授权,授权
100427457,02802124.X,2008.10.22,授权,授权
100427459,200610154848.5,2008.10.22,授权,授权
100427461,200610154622.5,2008.10.22,授权,授权
100427463,200610154846.6,2008.10.22,授权,授权
100427465,200610102154.7,2008.10.22,授权,授权
100427467,200510047154.7,2008.10.22,授权,授权
100427469,200610013913.2,2008.10.22,授权,授权
100427471,200610046909.6,2008.10.22,授权,授权
100427473,200480021800.6,2008.10.22,授权,授权
100427475,200710051392.4,2008.10.22,授权,授权
100427477,02820136.1,2008.10.22,授权,授权
100427479,03100547.0,2008.10.22,授权,授权
100427481,200610129332.5,2008.10.22,授权,授权
100427483,200510028379.8,2008.10.22,授权,授权
100427485,200480019895.8,2008.10.22,授权,授权
100427487,03815343.2,2008.10.22,授权,授权
100427489,200510031042.2,2008.10.22,授权,授权
100427491,200610050555.2,2008.10.22,授权,授权
100427493,200610052045.9,2008.10.22,授权,授权
100427495,200610085220.4,2008.10.22,授权,授权
